2458795.832,2.533133083073094,2.0832257534308587
2458802.8,-0.6498031051505695,2.122727720863791
2458815.779,-2.6445337644686067,2.0925918704938495
2458819.7430000002,-5.137946333057993,2.1239247583360727
2458827.694,-0.4473262482996958,2.1380142024021267
2458832.706,-4.947214157199603,2.150667755348377
2458833.705,-1.5165701168616303,2.14805641085921
2458844.711,-0.415127526971121,2.0551496439354278
2458845.693,1.3937053513953006,2.1078118666872983
2458852.706,-0.6425211516962523,2.1083881670015057
2458857.706,3.434865094090771,2.3043735967348926
2458996.11,-0.3493345188228325,1.9602781512286358
2459000.0840000003,0.15050578256308,1.9900640143250659
2459003.071,0.5336963056872968,1.9718741296181246
2459004.0640000002,-0.8388429678284659,1.9492273144545862
2459007.0530000003,-2.837901520907824,1.9301897969038624
2459008.095,-0.9336456134850906,1.972465303456142
2459011.055,-3.1410640588378946,1.9567252057314584
2459012.068,-1.8623527180498591,1.9524051789070374
2459013.0319999997,0.8796765075511459,1.9344378482759061
2459014.081,0.5210735123864438,1.991462728409907
2459016.93,0.8351738228836822,2.1599684501256116
2459019.0409999997,2.0023767819721883,1.9754211319430375
2459025.029,-1.5438637462375482,2.010226501273481
2459026.098,1.6528161428009867,1.9920877259984817
2459028.0319999997,-0.14618266548617953,1.9225289990361871
2459029.028,-1.5814039234384545,1.938401678516396
2459030.045,-1.592898463667943,1.9816455622057465
2459031.059,0.19300040952546738,1.940599428432744
2459032.0409999997,-1.81966947541558,2.018735921211044
2459035.038,2.648413982560612,1.9631428144472651
2459036.07,-0.6766803514559854,1.986616632334317
2459036.909,2.7161985765411067,1.9752746879424723
2459039.066,-1.7490016989031218,1.9610360966981397
2459040.076,4.6849967303806,1.9946962425039292
2459040.91,0.4099807182886934,1.9456655485022103
2459041.909,-0.4040021298647538,1.9715651061397346
2459043.081,-0.7861857529036165,1.9730472200292197
2459044.9469999997,0.32410259163358823,1.991280464020645
2459051.9069999997,2.4072825192674454,1.9872237454322084
2459058.071,-3.1346626161104663,2.0406936410052126
2459064.016,-3.981653119180848,1.9409523639928763
2459067.988,1.289057587879583,2.4153039238098946
2459068.926,-0.8576869149565685,1.976935666676839
2459071.8959999997,-0.051965244825023404,2.040875016080205
2459072.855,0.5528760636927679,1.9262352734579362
2459077.826,-2.410015572158164,1.9514001835288572
2459078.801,1.3304470919333422,1.9511722951199006
2459087.911,1.2032877643938207,1.958779121848658
2459088.836,2.6197858211636635,1.9889881394024298
2459089.813,0.2592779287456253,1.9516991532333559
2459091.042,-0.18374693635752237,1.955858052876433
2459092.02,-1.263164238446791,1.9849987508259008
2459093.025,0.8875729001225352,1.9773618468973484
2459094.805,0.22990447947006132,1.9562749733490599
2459097.964,0.3893406160895765,2.006975386528212
2459099.749,-0.44164715673461785,2.078631519516333
2459100.716,0.6188468317572529,1.9999449262671614
2459101.716,-1.6655474584791143,1.9447646839637378
2459114.817,0.1618673805331099,2.000849699454201
2459117.974,-2.5144784900301786,2.0014066924993648
2459118.9790000003,-5.587511467949405,2.2467945555395654
2459119.861,-1.4562731783293756,2.007721592301263
2459120.955,-4.768215871694089,1.9799947131852758
2459121.7180000003,-3.178430303594311,2.1283394965249016
2459122.72,-3.416185033504462,1.9919322725253652
2459123.71,0.9180145884320581,2.0186541259099138
2459151.785,-5.313060646779231,2.10978368631846
2459153.848,-0.5127197833411117,2.1535708169934384
