ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,1223.936673524297
0.01,0.0,1.03440429,1223.936673524297
0.02,0.0,2.06880858,1223.936673524297
0.025848,0.0,2.673728208792,1223.936673524297
0.03,0.284538,3.1032128699999997,1116.856282219267
0.04,0.969808,4.13761716,991.4593658467866
0.05,1.655078,5.17202145,860.2030656267464
0.06,2.340348,6.206425739999999,759.4836738291177
0.07,3.025619,7.240830030000001,685.7100289017873
0.08,3.710889,8.27523432,578.082210318706
0.09,4.396159,9.309638609999999,477.8014803586452
0.1,5.081429,10.3440429,399.10107826819694
0.1,5.081429,10.3440429,399.10107826819694
0.11,5.1174,11.37844719,396.44741776623556
0.12,5.152964,12.412851479999999,393.82378255754656
0.13,5.188392,13.44725577,391.2101803706879
0.14,5.223955,14.481660060000001,388.58661893421817
0.15,5.259926,15.516064349999999,384.17008038262264
0.16,5.296576,16.55046864,378.60583746779565
0.17,5.334177,17.58487293,372.89721269725226
0.18,5.372972,18.619277219999997,367.0073135463462
0.19,5.412544,19.65368151,360.99944940922387
0.2,5.451815,20.6880858,355.03728341991473
0.21,5.48968,21.722490089999997,349.28857788185405
0.22,5.525033,22.75689438,343.92124691956553
0.23,5.556826,23.79129867,339.09439903440597
0.24,5.585305,24.825702959999997,334.7706862384615
0.25,5.612017,25.86010725,330.71524130692376
0.26,5.638565,26.89451154,326.6846950339953
0.27,5.66655,27.92891583,322.4359818560572
0.28,5.697521,28.963320120000002,317.7339309061223
0.29,5.731755,29.997724409999996,312.5364877425156
0.3,5.768267,31.032128699999998,306.9931961379817
0.31,5.806012,32.06653299,301.26270913061086
0.32,5.843949,33.10093728,295.5030724741361
0.33,5.881069,34.13534157,289.86747364744093
0.34,5.917176,35.16974586,284.3856695839851
0.35,5.952884,36.20415015,279.8610841582767
0.36,5.988843,37.238554439999994,275.66393559653005
0.37,6.025701,38.27295873,271.36185540272993
0.38,6.064064,39.30736302,266.8841110195633
0.39,6.103496,40.34176731,262.2815925377704
0.4,6.142526,41.3761716,257.72599565340283
0.41,6.179635,42.41057589,253.39461864130982
0.42,6.213305,43.444980179999995,249.4646430559484
0.43,6.242078,44.47938447,246.10624722827984
0.44,6.265863,45.51378876,243.33005271394003
0.45,6.28594,46.54819305,240.98665741167386
0.46,6.303644,47.58259734,239.79462014522755
0.47,6.320314,48.61700163,238.69119406287604
0.48,6.337274,49.651405919999995,237.56857220584652
0.49,6.355538,50.68581021,236.3596355550925
0.5,6.375815,51.7202145,235.0174537511427
0.51,6.398796,52.754618789999995,233.49628789640238
0.52,6.425175,53.78902308,231.75020051629724
0.53,6.455599,54.82342737,229.7363651755975
0.54,6.48965,55.85783166,227.4824502667701
0.55,6.525841,56.89223595,225.0868837792844
0.56,6.562642,57.926640240000005,222.65093997264847
0.57,6.59852,58.961044529999995,220.27609168334982
0.58,6.631989,59.99544881999999,218.06070070853127
0.59,6.662567,61.02985310999999,216.03667174955427
0.6,6.690779,62.064257399999995,214.16925383501902
0.61,6.717192,63.09866168999999,212.42091591581374
0.62,6.742375,64.13306598,210.75399455817367
0.63,6.76689,65.16747027,209.13128967461938
0.64,6.791167,66.20187456,207.52433856476642
0.65,6.8155,67.23627885,205.91368068463078
0.66,6.84018,68.27068314,204.28005406720803
0.67,6.865495,69.30508743,202.60439532247324
0.68,6.891713,70.33949172,200.86896490693073
0.69,6.918619,71.37389601,199.08799417077284
0.7,6.945508,72.4083003,197.30814870416503
0.71,6.971656,73.44270458999999,195.57735175147587
0.72,6.99634,74.47710887999999,193.9434603647472
0.73,7.018859,75.51151317,192.46666719351663
0.74,7.03908,76.54591746,191.18989434424836
0.75,7.05743,77.58032175,190.03125818460882
0.76,7.074366,78.61472604,188.96190330724343
0.77,7.09034,79.64913032999999,187.9532900094733
0.78,7.105804,80.68353462,186.9768785886196
0.79,7.12111,81.71793891,186.01044343551638
0.8,7.136514,82.7523432,185.03782047077044
0.81,7.152269,83.78674749,184.0430350377938
0.82,7.168626,84.82115178,183.01023876186883
0.83,7.185829,85.85555606999999,181.92402525482362
0.84,7.203927,86.88996035999999,180.7813006108369
0.85,7.222775,87.92436464999999,179.59122026550247
0.86,7.242218,88.95876894,178.36357106376568
0.87,7.262104,89.99317323,177.10795042776613
0.88,7.282278,91.02757752,175.834145202449
0.89,7.30257,92.06198180999999,174.5528893467866
