ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,942.3339298976958
0.125,2.108,13.423539518900375,484.9720661074939
0.233,5.325,25.0214776632303,117.27295803903371
0.344,6.813,36.94158075601383,83.0296391518269
0.455,6.365,48.86168384879737,87.09903237625556
0.567,7.096,60.8891752577321,83.73549877050715
0.681,7.297,73.13144329896924,82.86113252173901
0.794,7.639,85.26632302405518,80.99515644992651
0.907,7.727,97.40120274914112,80.51502225600984
1.019,7.722,109.42869415807584,80.54230260793692
1.132,7.753,121.56357388316178,80.37316442598902
1.243,7.778,133.48367697594534,80.2367626663536
1.357,7.779,145.72594501718248,80.23130659596818
1.471,7.762,157.96821305841962,80.32405979252026
1.584,7.785,170.10309278350556,80.19857017365568
1.698,7.766,182.3453608247427,80.30223551097859
1.809,7.795,194.26546391752623,80.14400946980152
1.922,7.81,206.40034364261217,80.06216841402026
2.034,7.8,218.42783505154688,80.11672911787443
2.149,7.767,230.77749140893525,80.29677944059317
2.263,7.781,243.0197594501724,80.22039445519734
2.376,7.755,255.15463917525832,80.36225228521818
2.488,7.743,267.1821305841931,80.42772512984318
2.601,7.746,279.317010309279,80.41135691868692
2.712,7.766,291.23711340206256,80.30223551097859
2.826,7.762,303.4793814432997,80.32405979252026
2.941,7.755,315.829037800688,80.36225228521818
3.053,7.765,327.85652920962275,80.30769158136401
3.166,7.741,339.9914089347087,80.43863727061401
3.278,7.777,352.01890034364345,80.242218736739
3.392,7.755,364.2611683848806,80.36225228521818
3.504,7.746,376.2886597938153,80.41135691868692
3.618,7.763,388.53092783505247,80.31860372213484
3.732,7.776,400.7731958762896,80.24767480712443
3.844,7.78,412.80068728522434,80.22585052558276
3.957,7.744,424.93556701031025,80.42226905945776
4.07,7.761,437.0704467353962,80.32951586290567
4.183,7.715,449.2053264604821,80.58049510063485
4.296,7.746,461.3402061855681,80.41135691868692
4.41,7.743,473.58247422680523,80.42772512984318
4.523,7.763,485.71735395189114,80.31860372213484
4.635,7.748,497.7448453608259,80.40044477791609
4.748,7.756,509.87972508591184,80.35679621483276
4.862,7.756,522.121993127149,80.35679621483276
4.974,7.783,534.1494845360837,80.20948231442651
5.088,7.748,546.3917525773209,80.40044477791609
5.201,7.737,558.5266323024067,80.46046155215568
5.314,7.75,570.6615120274928,80.38953263714527
5.426,7.738,582.6890034364275,80.45500548177026
5.539,7.732,594.8238831615134,80.48774190408275
5.653,7.714,607.0661512027505,80.58595117102026
5.766,7.758,619.2010309278365,80.34588407406193
5.879,7.759,631.3359106529224,80.34042800367651
5.992,7.722,643.4707903780084,80.54230260793692
6.105,7.727,655.6056701030943,80.51502225600984
6.217,7.727,667.633161512029,80.51502225600984
6.331,7.73,679.8754295532663,80.4986540448536
6.444,7.72,692.0103092783521,80.55321474870776
6.558,7.716,704.2525773195892,80.57503903024943
6.67,7.73,716.280068728524,80.4986540448536
6.783,7.709,728.41494845361,80.61323152294734
6.896,7.73,740.5498281786959,80.4986540448536
7.009,7.717,752.6847079037818,80.56958295986401
7.123,7.733,764.926975945019,80.48228583369735
7.236,7.704,777.0618556701049,80.64051187487442
7.349,7.73,789.1967353951909,80.4986540448536
7.461,7.758,801.2242268041256,80.34588407406193
7.574,7.754,813.3591065292115,80.3677083556036
7.687,7.705,825.4939862542975,80.63505580448901
