ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,1055.1169984647902
0.193,2.717,17.79129793510324,468.42665335572
0.358,5.098,33.00147492625368,162.47925733845517
0.527,5.564,48.58038348082595,130.74849789938943
0.7,6.212,64.52802359882004,100.11306535360725
0.87,6.721,80.19911504424776,88.91726804439813
1.043,6.982,96.14675516224186,85.31970752694568
1.216,7.112,112.09439528023596,83.59440043290125
1.389,7.2,128.04203539823004,82.77794539102224
1.564,7.177,144.17404129793508,82.91348284837197
1.736,7.223,160.0294985250737,82.83531207381252
1.908,7.271,175.88495575221233,82.9550338465922
2.082,7.274,191.92477876106187,82.96251645739093
2.255,7.238,207.87241887905597,82.87272512780616
2.429,7.249,223.91224188790554,82.90016136740151
2.602,7.227,239.85988200589964,82.84528888821082
2.775,7.245,255.80752212389373,82.89018455300321
2.948,7.247,271.75516224188783,82.89517296020236
3.121,7.262,287.7028023598819,82.932586014196
3.296,7.278,303.8348082595869,82.97249327178925
3.469,7.278,319.78244837758103,82.97249327178925
3.642,7.286,335.7300884955751,82.99244690058586
3.815,7.27,351.67772861356923,82.95253964299262
3.988,7.295,367.6253687315633,83.01489473298206
4.162,7.307,383.66519174041287,83.04482517617697
4.335,7.289,399.612831858407,82.9999295113846
4.508,7.298,415.56047197640106,83.02237734378079
4.681,7.31,431.5081120943952,83.0523077869757
4.854,7.263,447.45575221238926,82.93508021779559
5.028,7.278,463.49557522123877,82.97249327178925
5.202,7.279,479.5353982300884,82.97498747538882
5.375,7.31,495.48303834808246,83.0523077869757
5.548,7.298,511.4306784660766,83.02237734378079
5.721,7.297,527.3783185840707,83.01988314018121
5.895,7.271,543.4181415929202,82.9550338465922
6.068,7.278,559.3657817109142,82.97249327178925
6.241,7.293,575.3134218289084,83.0099063257829
6.415,7.293,591.353244837758,83.0099063257829
6.588,7.287,607.300884955752,82.99494110418543
6.761,7.29,623.2485250737461,83.00242371498416
6.935,7.277,639.2883480825957,82.96999906818967
7.108,7.312,655.2359882005898,83.05729619417485
7.281,7.279,671.1836283185838,82.97498747538882
7.454,7.278,687.131268436578,82.97249327178925
7.628,7.293,703.1710914454276,83.0099063257829
