ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,862.9520554641857
0.01,0.0,1.3812154696132601,862.9520554641857
0.02,0.0,2.7624309392265203,862.9520554641857
0.025848,0.0,3.5701657458563543,862.9520554641857
0.03,0.272881,4.14364640883978,825.9992393323402
0.04,0.93008,5.5248618784530406,730.1019657459377
0.05,1.587278,6.906077348066301,658.5872091188382
0.06,2.244476,8.28729281767956,556.1519294669764
0.07,2.901675,9.668508287292822,459.7939851954013
0.08,3.558873,11.049723756906081,389.7069781129229
0.09,4.216071,12.43093922651934,292.16038739155323
0.1,4.873269,13.812154696132602,225.26406312607477
0.1,4.873269,13.812154696132602,225.26406312607477
0.11,4.924564,15.193370165745861,221.86872773949852
0.12,4.972713,16.57458563535912,218.68163341201534
0.13,5.019814,17.95580110497238,215.56390864267863
0.14,5.067963,19.337016574585643,212.37681431519545
0.15,5.119258,20.7182320441989,208.98147892861934
0.16,5.175795,22.099447513812162,205.23916336665704
0.17,5.239673,23.48066298342542,201.01092993603586
0.18,5.312832,24.86187845303868,196.16836552339282
0.19,5.393626,26.24309392265194,190.90946874739552
0.2,5.47682,27.624309392265204,185.65652179017192
0.21,5.557024,29.00552486187846,180.5923662289878
0.22,5.628848,30.386740331491723,176.05733170419487
0.23,5.687074,31.767955801104982,172.38088761530258
0.24,5.730457,33.14917127071824,169.65143691252865
0.25,5.761725,34.5303867403315,167.97937426595314
0.26,5.783776,35.91160220994476,166.8001925651843
0.27,5.799511,37.29281767955803,165.9587602463962
0.28,5.811795,38.67403314917129,165.3018708530696
0.29,5.822687,40.05524861878454,164.71941894228226
0.3,5.833443,41.4364640883978,164.14423965909918
0.31,5.845283,42.81767955801106,163.51109325589292
0.32,5.859426,44.198895027624324,162.75479346023857
0.33,5.877069,45.580110497237584,161.81133045417704
0.34,5.898858,46.96132596685084,160.64615925658728
0.35,5.924891,48.342541436464096,159.254039297578
0.36,5.955242,49.72375690607736,157.63101341212916
0.37,5.989986,51.10497237569062,155.77307096001766
0.38,6.029158,52.48618784530388,153.67834030913946
0.39,6.071913,53.86740331491714,151.39200800600722
0.4,6.116528,55.24861878453041,149.00621182534422
0.41,6.161241,56.62983425414366,146.61517507478976
0.42,6.204288,58.01104972375692,144.31322801238937
0.43,6.243965,59.39226519337018,142.1914923840095
0.44,6.27986,60.773480662983445,140.2719999732755
0.45,6.31286,62.154696132596705,138.50731827514983
0.46,6.343907,63.535911602209964,136.84707364843143
0.47,6.373941,64.91712707182322,135.24099940232512
0.48,6.403888,66.29834254143648,133.63957749887754
0.49,6.434266,67.67955801104974,132.01510778294835
0.5,6.465184,69.060773480663,130.36176145741348
0.51,6.496738,70.44198895027627,128.72647131883235
0.52,6.52902,71.82320441988952,127.51043072152127
0.53,6.562097,73.20441988950279,126.26444302443755
0.54,6.595422,74.58563535911605,125.00911333899698
0.55,6.627832,75.9668508287293,123.78825107027602
0.56,6.658137,77.34806629834257,122.6466826946638
0.57,6.685149,78.72928176795581,121.62915934993406
0.58,6.707726,80.11049723756908,120.77869938569727
0.59,6.725833,81.49171270718234,120.09662122772967
0.6,6.740538,82.8729281767956,119.54269405520442
0.61,6.752959,84.25414364640886,119.0748035819004
0.62,6.764213,85.63535911602212,118.65087319090425
0.63,6.775411,87.01657458563538,118.2290522811499
0.64,6.787476,88.39779005524865,117.77457208145479
0.65,6.801151,89.7790055248619,117.25944429605643
0.66,6.817168,91.16022099447517,116.6560949915793
0.67,6.83626,92.54143646408843,115.9369125653398
0.68,6.859118,93.92265193370169,115.07586752558589
0.69,6.885479,95.30386740331494,114.08286690029259
0.7,6.914125,96.68508287292819,113.00379190647031
0.71,6.943796,98.06629834254146,111.88610587206051
0.72,6.973231,99.44751381215472,110.77730979431284
0.73,7.00119,100.82872928176798,109.72411361501103
0.74,7.026905,102.20994475138124,108.75544736261483
0.75,7.050074,103.59116022099451,107.88268716810708
0.76,7.070417,104.97237569060776,107.11638043769698
0.77,7.087653,106.35359116022103,106.69643662548062
0.78,7.10153,107.73480662983428,106.48541469028304
0.79,7.112444,109.11602209944755,106.31944989956845
0.8,7.121434,110.49723756906081,106.18274259990528
0.81,7.12957,111.87845303867407,106.05902173338028
0.82,7.137922,113.25966850828732,105.93201624208028
0.83,7.147537,114.64088397790057,105.78580481980424
0.84,7.158979,116.02209944751384,105.61181094630635
0.85,7.172328,117.4033149171271,105.40881809389208
0.86,7.187642,118.78453038674036,105.17594427998306
0.87,7.20498,120.16574585635362,104.91229231540461
0.88,7.224383,121.54696132596689,104.61723872971329
0.89,7.245486,122.92817679558014,104.29633393051503
0.9,7.26752,124.30939226519341,103.96127179027269
0.91,7.289696,125.69060773480666,103.62405031337269
0.92,7.311228,127.07182320441993,103.29662188441297
0.93,7.331348,128.4530386740332,102.99066516926021
0.94,7.349785,129.83425414364643,102.71030115547931
0.95,7.366759,131.2154696132597,102.45218439191058
0.96,7.382512,132.59668508287297,102.21263488227828
0.97,7.397287,133.97790055248623,101.98795742371058
0.98,7.411328,135.35911602209947,101.7744416067394
0.99,7.42495,136.74033149171274,101.56729735356788
1.0,7.438531,138.121546961326,101.36077657083975
1.01,7.452455,139.50276243093927,101.14903992562171
1.02,7.467105,140.88397790055254,100.92626329157655
1.03,7.482844,142.26519337016578,100.68692667429079
1.04,7.499553,143.64640883977904,100.43283965870991
1.05,7.516634,145.0276243093923,100.17309578934983
1.06,7.533465,146.40883977900558,99.91715356903491
1.07,7.549427,147.79005524861884,99.67442588080091
1.08,7.563901,149.1712707182321,99.45432560768353
1.09,7.576274,150.55248618784535,99.26617439314154
1.1,7.585945,151.9337016574586,99.11911140147939
1.11,7.59231,153.31491712707188,99.02232141679013
1.12,7.594767,154.69613259668515,98.98495880997451
1.13,7.592757,156.07734806629836,99.01552406829744
1.14,7.586699,157.45856353591162,99.10764562795924
1.15,7.577994,158.8397790055249,99.24001904771096
1.16,7.568087,160.22099447513816,99.39067079607175
1.17,7.55842,161.60220994475142,99.53767296134917
