ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,1115.5884800368788
0.01,0.0,0.826446280991736,1115.5884800368788
0.02,0.0,1.652892561983472,1115.5884800368788
0.025848,0.0,2.136198347107439,1115.5884800368788
0.03,0.291183,2.479338842975208,1050.447865486139
0.04,0.992459,3.305785123966944,937.9670306285966
0.05,1.693734,4.13223140495868,818.3690601925612
0.06,2.39501,4.958677685950416,724.8916919514884
0.07,3.096286,5.785123966942153,615.8408168816371
0.08,3.797561,6.611570247933888,530.8801609452042
0.09,4.498837,7.4380165289256235,422.49368743106965
0.1,5.200112,8.26446280991736,349.1611016433266
0.1,5.200112,8.26446280991736,349.1611016433266
0.11,5.245781,9.090909090909097,342.22758432607594
0.12,5.289758,9.917355371900832,335.5509482915505
0.13,5.333172,10.743801652892568,328.95978753017823
0.14,5.377149,11.570247933884305,322.2831514956528
0.15,5.422817,12.39669421487604,315.34978599949136
0.16,5.471303,13.223140495867776,307.98858867429885
0.17,5.523735,14.049586776859513,300.0283053315919
0.18,5.581162,14.876033057851247,291.3096756489241
0.19,5.642875,15.702479338842984,282.1489616668376
0.2,5.706399,16.52892561983472,274.734415510482
0.21,5.769186,17.355371900826455,267.40589228273967
0.22,5.828687,18.181818181818194,260.46091226181335
0.23,5.882435,19.00826446280993,254.18742465379438
0.24,5.929891,19.834710743801665,248.64834174975783
0.25,5.972439,20.6611570247934,243.68212252772173
0.26,6.011547,21.487603305785136,239.90644229972466
0.27,6.048684,22.314049586776875,237.4482578713929
0.28,6.085272,23.14049586776861,235.02641303029637
0.29,6.121671,23.966942148760342,232.61707853890366
0.3,6.157183,24.79338842975208,230.26645664109515
0.31,6.191059,25.619834710743817,228.0241253894009
0.32,6.222555,26.446280991735552,225.9393318747192
0.33,6.250968,27.27272727272729,224.05860930256227
0.34,6.27665,28.099173553719027,222.35865797401078
0.35,6.301,28.92561983471076,220.74687482432506
0.36,6.325463,29.752066115702494,219.12761194174755
0.37,6.351486,30.578512396694233,217.4050890298679
0.38,6.380463,31.40495867768597,215.4870339855786
0.39,6.412615,32.23140495867771,213.3588183047287
0.4,6.446989,33.05785123966944,211.0835232744496
0.41,6.48258,33.88429752066117,208.7276721828494
0.42,6.518383,34.71074380165291,206.35778831803637
0.43,6.553426,35.53719008264465,204.03821062134494
0.44,6.587439,36.36363636363639,201.78681102092358
0.45,6.62086,37.19008264462812,199.57459727777584
0.46,6.654156,38.01652892561986,197.37065757543763
0.47,6.687796,38.84297520661159,195.14394771279171
0.48,6.72225,39.66942148760333,192.86335729639453
0.49,6.75805,40.49586776859506,190.5977808948779
0.5,6.795791,41.3223140495868,188.2147788621282
0.51,6.836072,42.14876033057854,185.67139885414778
0.52,6.87949,42.97520661157027,182.92994573266392
0.53,6.926599,43.80165289256201,179.9554394196142
0.54,6.976966,44.62809917355375,176.77521993991053
0.55,7.029168,45.45454545454548,173.47913684424267
0.56,7.081739,46.28099173553722,170.15975474351183
0.57,7.133214,47.107438016528945,167.33759786243135
0.58,7.182152,47.933884297520684,164.72062837931392
0.59,7.227705,48.76033057851242,162.2846724582618
0.6,7.269618,49.58677685950416,160.04336627603328
0.61,7.307659,50.413223140495894,158.00911607971815
0.62,7.341598,51.23966942148763,156.19422116600032
0.63,7.371241,52.06611570247937,154.60905572425668
0.64,7.397201,52.892561983471104,153.22083945506438
0.65,7.420906,53.71900826446284,151.95320976857744
0.66,7.443815,54.54545454545458,150.72814634365747
0.67,7.467389,55.371900826446314,149.46752190876003
0.68,7.49306,56.19834710743805,148.09475997322713
0.69,7.521548,57.02479338842978,146.57135839091782
0.7,7.552869,57.85123966942152,144.89646155858472
0.71,7.587004,58.677685950413256,143.07108550508403
0.72,7.623937,59.50413223140499,141.09608583366355
0.73,7.663624,60.33057851239673,138.973815453254
0.74,7.705368,61.157024793388466,136.74154658032796
0.75,7.747819,61.983471074380205,134.47147073889968
0.76,7.789603,62.80991735537194,132.2370628578547
0.77,7.829342,63.636363636363676,130.1120117668906
0.78,7.865688,64.46280991735541,128.3700298920352
0.79,7.897952,65.28925619834715,127.15466734226617
0.8,7.9261,66.11570247933888,126.09435166377315
0.81,7.95013,66.94214876033062,125.18915819517194
0.82,7.970038,67.76859504132234,124.43923761369403
0.83,7.985849,68.59504132231409,123.84364818664228
0.84,7.998288,69.42148760330582,123.37507966579622
0.85,8.008772,70.24793388429757,122.98015464187549
0.86,8.018751,71.0743801652893,122.60425261843932
0.87,8.029675,71.90082644628103,122.19275309904693
0.88,8.042965,72.72727272727278,121.69212799718626
0.89,8.059436,73.55371900826451,121.071676826927
0.9,8.079294,74.38016528925624,120.32363971084361
0.91,8.102717,75.20661157024799,119.44131151213175
0.92,8.129884,76.03305785123972,118.417949424679
0.93,8.16095,76.85950413223145,117.24771470576243
0.94,8.195505,77.68595041322318,115.94605177161694
0.95,8.232574,78.51239669421491,114.54968819743559
0.96,8.271159,79.33884297520666,113.09621795249262
0.97,8.310262,80.16528925619839,111.62323500606263
0.98,8.3489,80.99173553719012,110.1677682878015
