ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,851.2551498190288
0.01,0.0,1.22488975992161,851.2551498190288
0.02,0.0,2.44977951984322,851.2551498190288
0.025848,0.0,3.1660950514453776,851.2551498190288
0.03,0.280729,3.6746692797648297,816.0827474591064
0.04,0.956828,4.89955903968644,725.3330996260391
0.05,1.632927,6.12444879960805,625.9231115637284
0.06,2.309025,7.349338559529659,538.6193455714583
0.07,2.985124,8.57422831945127,435.7493448974812
0.08,3.661223,9.79911807937288,365.8067571484552
0.09,4.337321,11.02400783929449,267.711226137265
0.1,5.01342,12.2488975992161,211.36947033096322
0.1,5.01342,12.2488975992161,211.36947033096322
0.11,5.055725,13.47378735913771,208.5692039594046
0.12,5.096623,14.698677119059319,205.86207019119735
0.13,5.137051,15.923566878980932,203.1860468164337
0.14,5.177949,17.14845663890254,200.47891304822653
0.15,5.220254,18.37334639882415,197.6786466766678
0.16,5.264906,19.59823615874576,194.72302691487033
0.17,5.312844,20.823125918667373,191.60531717778179
0.18,5.364916,22.04801567858898,188.31744240368087
0.19,5.419897,23.27290543851059,184.84589064928625
0.2,5.474493,24.4977951984322,181.3986481549167
0.21,5.525318,25.72268495835381,178.18951012692327
0.22,5.568985,26.94757471827542,175.43233491259198
0.23,5.602248,28.172464478197032,173.33207798735535
0.24,5.625091,29.397354238118638,171.88974960617574
0.25,5.640723,30.62224399804025,170.90273050822012
0.26,5.652495,31.847133757961863,170.15943541986724
0.27,5.663759,33.07202351788347,169.48761880821368
0.28,5.677781,34.29691327780508,168.73778951211912
0.29,5.695942,35.52180303772669,167.76662635091733
0.3,5.717728,36.7466927976483,166.6016155789365
0.31,5.742546,37.97158255756991,165.27446799154004
0.32,5.769802,39.19647231749152,163.81694785929417
0.33,5.7989,40.421362077413136,162.26092640317103
0.34,5.829217,41.646251837334745,160.63971867462325
0.35,5.860101,42.87114159725635,158.98819050598948
0.36,5.8909,44.09603135717796,157.34120772960856
0.37,5.920959,45.32092111709957,155.73379660342786
0.38,5.949645,46.54581087702118,154.19980693092984
0.39,5.976737,47.77070063694279,152.75105673197163
0.4,6.002428,48.9955903968644,151.37722529237936
0.41,6.026929,50.22048015678601,150.06702934432545
0.42,6.050451,51.44536991670762,148.80918561998266
0.43,6.073204,52.67025967662923,147.59246432672649
0.44,6.095339,53.89514943655084,146.4087907089079
0.45,6.116954,55.120039196472455,145.25292419663555
0.46,6.138143,56.344928956394064,144.11983812082994
0.47,6.158998,57.569818716315666,143.0046127628174
0.48,6.179607,58.794708476237275,141.9025423047365
0.49,6.199846,60.01959823615889,140.8202576717557
0.5,6.219389,61.2444879960805,139.77519178004445
0.51,6.237899,62.46937775600211,138.78536577300488
0.52,6.255039,63.69426751592373,137.86880079403892
0.53,6.27049,64.91915727584534,137.04255543289537
0.54,6.284324,66.14404703576695,136.30277947495992
0.55,6.297004,67.36893679568855,135.62471390125577
0.56,6.309012,68.59382655561016,134.98258366394992
0.57,6.320829,69.81871631553176,134.35066719041197
0.58,6.332925,71.04360607545338,133.70383113524446
0.59,6.345541,72.26849583537499,133.02918797453074
0.6,6.358684,73.4933855952966,132.3263633818499
0.61,6.372354,74.71827535521821,131.59535735720218
0.62,6.386548,75.94316511513982,130.83633032619616
0.63,6.40126,77.16805487506143,130.04960314004995
0.64,6.416381,78.39294463498304,129.24100459588755
