ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,935.1984991462728
0.01,0.0,0.595238095238095,935.1984991462728
0.02,0.0,1.19047619047619,935.1984991462728
0.025848,0.0,1.5385714285714278,935.1984991462728
0.03,0.268115,1.785714285714285,901.0992233943556
0.04,0.913833,2.38095238095238,778.6355205292091
0.05,1.559552,2.976190476190475,705.2639880670346
0.06,2.20527,3.57142857142857,600.4028719562508
0.07,2.850989,4.166666666666665,519.4058502202346
0.08,3.496707,4.76190476190476,419.92604263577243
0.09,4.142426,5.357142857142854,355.1117568206988
0.1,4.788144,5.95238095238095,263.0348515493949
0.1,4.788144,5.95238095238095,263.0348515493949
0.11,4.83291,6.547619047619045,257.8097464987774
0.12,4.874915,7.14285714285714,252.9069064493832
0.13,4.916001,7.738095238095235,248.11133243987453
0.14,4.958007,8.33333333333333,243.20837567008863
0.15,5.002772,8.928571428571423,239.26332968498605
0.16,5.052138,9.52380952380952,235.99567929618166
0.17,5.107945,10.119047619047615,232.30168413254677
0.18,5.171911,10.714285714285708,228.06762577719573
0.19,5.242991,11.309523809523805,223.362675211296
0.2,5.317372,11.9047619047619,218.43922377569953
0.21,5.391122,12.499999999999995,213.55753969810928
0.22,5.460308,13.09523809523809,208.97795739855462
0.23,5.521141,13.690476190476184,204.95127960205238
0.24,5.573131,14.28571428571428,201.50994054857557
0.25,5.61909,14.880952380952374,198.46780741607432
0.26,5.661971,15.47619047619047,195.62941426446548
0.27,5.704729,16.071428571428566,192.7991627690133
0.28,5.750239,16.66666666666666,189.9234471824502
0.29,5.799572,17.261904761904752,186.80851542967096
0.3,5.851996,17.857142857142847,183.49841504640438
0.31,5.906697,18.452380952380945,180.0445427538461
0.32,5.962864,19.04761904761904,176.4981058503871
0.33,6.019688,19.642857142857135,172.91018535254727
0.34,6.07646,20.23809523809523,169.3837292719916
0.35,6.132565,20.83333333333332,166.3835030091631
0.36,6.187396,21.428571428571416,163.45140415492278
0.37,6.240342,22.023809523809515,160.6201060582874
0.38,6.290806,22.61904761904761,157.9215334154325
0.39,6.338432,23.214285714285705,155.37472339861625
0.4,6.383108,23.8095238095238,152.98566523057195
0.41,6.424734,24.40476190476189,150.75970643159673
0.42,6.463207,24.99999999999999,148.70235494759703
0.43,6.498444,25.595238095238084,146.8180492204196
0.44,6.530742,26.19047619047618,145.09090711478134
0.45,6.560786,26.785714285714274,143.4842981166453
0.46,6.589274,27.38095238095237,141.9608965343361
0.47,6.616907,27.97619047619046,140.48321625056911
0.48,6.644364,28.57142857142856,139.01494760252555
0.49,6.671832,29.166666666666654,137.54609072724926
0.5,6.699013,29.76190476190475,136.09258123522645
0.51,6.725585,30.357142857142843,134.67163814181447
0.52,6.751228,30.95238095238094,133.30037351196484
0.53,6.775632,31.547619047619037,131.99536465859936
0.54,6.798784,32.14285714285713,130.75730675935677
0.55,6.820964,32.73809523809523,129.57122675740445
0.56,6.842465,33.33333333333332,128.54828790271094
0.57,6.86358,33.92857142857141,127.7529004666096
0.58,6.884616,34.523809523809504,126.96048890583158
0.59,6.906203,35.1190476190476,126.14732155640608
0.6,6.929294,35.714285714285694,125.27749956791378
0.61,6.954853,36.30952380952379,124.31470972754848
0.62,6.983847,36.90476190476189,123.22252581458032
0.63,7.017205,37.499999999999986,121.96595304197942
0.64,7.054961,38.09523809523808,120.54371065327747
0.65,7.096263,38.690476190476176,118.98789289879691
0.66,7.140217,39.28571428571427,117.3321761397916
0.67,7.185931,39.880952380952365,115.61016139889952
0.68,7.232521,40.47619047619046,113.85514834429557
0.69,7.279325,41.07142857142855,112.09207405780327
0.7,7.325906,41.66666666666664,110.33740002697041
0.71,7.371834,42.26190476190474,108.60732405418985
0.72,7.416679,42.85714285714283,106.91804394185426
0.73,7.460024,43.452380952380935,106.21934181301073
0.74,7.501729,44.04761904761903,105.58515071930066
0.75,7.541928,44.642857142857125,104.9738607594385
0.76,7.580767,45.23809523809522,104.38325177038192
0.77,7.618395,45.833333333333314,103.81105796930002
0.78,7.654954,46.42857142857141,103.2551200195351
0.79,7.690506,47.023809523809504,102.71449511212398
0.8,7.725027,47.6190476190476,102.18954820537503
0.81,7.758494,48.214285714285694,101.6806290510004
0.82,7.790879,48.80952380952378,101.18816343369312
0.83,7.822155,49.40476190476188,100.71256193155004
0.84,7.852239,49.99999999999998,100.25508669205423
0.85,7.880992,50.595238095238074,99.81785143207473
0.86,7.908273,51.19047619047617,99.403000281673
0.87,7.93394,51.78571428571426,99.01269257750671
0.88,7.957865,52.38095238095236,98.6488747638869
0.89,7.980159,52.97619047619045,98.30985890863762
0.9,8.001178,53.57142857142855,97.99023146351854
0.91,8.021291,54.16666666666664,97.684381194539
0.92,8.040863,54.76190476190474,97.40244674769721
0.93,8.060263,55.35714285714283,97.2330903228271
0.94,8.079864,55.95238095238092,97.06197922571994
0.95,8.100049,56.54761904761902,96.88576997644141
0.96,8.121201,57.14285714285712,96.70111909505728
