ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,925.862752042751
0.01,0.0,1.10864745011086,925.862752042751
0.02,0.0,2.21729490022172,925.862752042751
0.025848,0.0,2.865631929046551,925.862752042751
0.03,0.285787,3.32594235033258,855.8792983509793
0.04,0.974065,4.43458980044344,754.9346666700909
0.05,1.662344,5.5432372505543,681.5539567899955
0.06,2.350622,6.65188470066516,573.9952241491291
0.07,3.038901,7.7605321507760205,473.3126402626672
0.08,3.727179,8.86917960088688,395.97090883502113
0.09,4.415458,9.977827050997739,300.33262398468867
0.1,5.103736,11.0864745011086,226.76981096901616
0.1,5.103736,11.0864745011086,226.76981096901616
0.11,5.146975,12.19512195121946,223.9077209645291
0.12,5.186777,13.30376940133032,221.27313398613933
0.13,5.225432,14.412416851441181,218.71446960621728
0.14,5.265233,15.521064301552041,216.07994882015393
0.15,5.308472,16.6297117516629,213.21785881566686
0.16,5.357442,17.73835920177376,209.97642058814702
0.17,5.414434,18.847006651884623,206.20398751763832
0.18,5.481587,19.955654101995478,201.75897421780888
0.19,5.557486,21.06430155210634,196.7350428306222
0.2,5.637164,22.1729490022172,191.52048815563356
0.21,5.715502,23.28159645232806,186.57415357940243
0.22,5.787379,24.39024390243892,182.0357725850475
0.23,5.847842,25.49889135254978,178.2180822242691
0.24,5.895771,26.60753880266064,175.19180034441274
0.25,5.933884,27.7161862527715,172.78530988379458
0.26,5.965067,28.824833702882362,170.8163861036289
0.27,5.992202,29.933481152993224,169.1952973091884
0.28,6.018114,31.042128603104082,167.8096478497389
0.29,6.044251,32.15077605321494,166.41196646962035
0.3,6.070681,33.2594235033258,164.9986168550306
0.31,6.097412,34.36807095343666,163.56917120434574
0.32,6.124455,35.47671840354752,162.12304129033328
0.33,6.151812,36.58536585365838,160.66012016258713
0.34,6.179348,37.694013303769246,159.1876269735086
0.35,6.206785,38.8026607538801,157.72042782952457
0.36,6.233843,39.911308203990956,156.27349578746743
0.37,6.260241,41.01995565410182,154.8618573793728
0.38,6.285713,42.12860310421268,153.4997370092316
0.39,6.310395,43.237250554323545,152.1798620494396
0.4,6.334822,44.3458980044344,150.87362326640573
0.41,6.359545,45.454545454545254,149.55155582329175
0.42,6.385119,46.56319290465612,148.18398098244725
0.43,6.41208,47.67184035476698,146.74223603507866
0.44,6.440659,48.78048780487784,145.2139682092988
0.45,6.47078,49.8891352549887,143.60324162053377
0.46,6.502349,50.99778270509956,141.9150829378632
0.47,6.535277,52.10643015521042,140.15425145435157
0.48,6.569457,53.21507760532128,138.32646901671717
0.49,6.604435,54.32372505543214,136.45601336710985
0.5,6.639409,55.432372505543,134.58577161831442
0.51,6.673565,56.54101995565386,132.7592725855514
0.52,6.706084,57.649667405764724,131.02031246005592
0.53,6.736172,58.75831485587558,129.41135055298912
0.54,6.763517,59.86696230598645,128.21552755838945
0.55,6.788288,60.975609756097306,127.28242113264155
0.56,6.810678,62.084257206208164,126.43900532898024
0.57,6.830876,63.192904656319016,125.67816064821426
0.58,6.849077,64.30155210642988,124.9925415753049
0.59,6.865513,65.41019955654073,124.3734088308218
0.6,6.880459,66.5188470066516,123.81040335509498
0.61,6.894191,67.62749445676246,123.29312841914694
0.62,6.906985,68.73614190687331,122.8111872939999
0.63,6.91912,69.84478935698418,122.35407024275243
0.64,6.930973,70.95343680709504,121.90757593633002
0.65,6.943018,72.0620842572059,121.45384912279268
0.66,6.955733,73.17073170731676,120.97488387296893
0.67,6.969595,74.27937915742763,120.45271192699515
0.68,6.985069,75.38802660753849,119.8698170567024
0.69,7.00231,76.49667405764933,119.22036051936766
0.7,7.021166,77.6053215077602,118.51006804979028
0.71,7.041471,78.71396895787106,117.74519275307999
0.72,7.063057,79.82261640798191,116.93206307296242
0.73,7.085751,80.93126385809278,116.07719579970242
0.74,7.109179,82.03991130820364,115.19467925445113
0.75,7.132771,83.1485587583145,114.30598494270578
0.76,7.155946,84.25720620842536,113.43299873235073
0.77,7.178125,85.36585365853622,112.5975311526542
0.78,7.198748,86.47450110864709,111.82067701603482
0.79,7.217712,87.58314855875794,111.10631626120534
0.8,7.235375,88.6917960088688,110.44096327594092
0.81,7.25211,89.80044345897967,109.81056740839858
0.82,7.268293,90.90909090909051,109.20096499881174
0.83,7.284291,92.01773835920137,108.59833141118452
0.84,7.300257,93.12638580931224,107.99690324140968
0.85,7.31613,94.2350332594231,107.39897831726876
0.86,7.33184,95.34368070953396,106.83372287858161
0.87,7.347318,96.45232815964482,106.59835518289896
0.88,7.3625,97.56097560975569,106.36748863968577
0.89,7.377446,98.66962305986654,106.14021085317118
0.9,7.392341,99.7782705099774,105.9137086030618
0.91,7.407378,100.88691796008827,105.6850470162948
0.92,7.422746,101.99556541019912,105.45135204619204
0.93,7.438628,103.10421286030999,105.20984088565245
0.94,7.455035,104.21286031042084,104.9603462621181
0.95,7.471804,105.3215077605317,104.70534685076636
0.96,7.488762,106.43015521064255,104.4474733927365
0.97,7.505738,107.53880266075342,104.1893262159754
0.98,7.52256,108.64745011086428,103.93352085502607
0.99,7.538997,109.75609756097514,103.68357003360629
1.0,7.554765,110.864745011086,103.44379242503133
1.01,7.569575,111.97339246119687,103.2185827355973
1.02,7.583141,113.08203991130772,103.01229005181187
1.03,7.59519,114.19068736141858,102.82906577443237
1.04,7.60582,115.29933481152945,102.66741965703305
1.05,7.615494,116.4079822616403,102.52031104558236
1.06,7.624692,117.51662971175116,102.38044077391365
1.07,7.633895,118.62527716186203,102.24049446926398
1.08,7.643573,119.7339246119729,102.09332503142858
1.09,7.653964,120.84257206208375,101.93531329051639
1.1,7.665072,121.95121951219461,101.76639842014278
1.11,7.676893,123.05986696230548,101.58664124669248
1.12,7.689421,124.16851441241633,101.39613300974246
1.13,7.702648,125.27716186252717,101.19499536206227
1.14,7.716466,126.38580931263803,100.98487061603934
1.15,7.730669,127.4944567627489,100.76889133048692
1.16,7.745046,128.60310421285976,100.55026609719906
1.17,7.759389,129.7117516629706,100.33215788818137
