ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,1203.4171081710683
0.01,0.0,1.5625,1203.4171081710683
0.02,0.0,3.125,1203.4171081710683
0.025848,0.0,4.03875,1203.4171081710683
0.03,0.243559,4.6875,1110.5610540255993
0.04,0.830137,6.25,1004.541911620551
0.05,1.416716,7.8125,914.2189530528639
0.06,2.003294,9.375,803.7826391913121
0.07,2.589872,10.937500000000002,726.1478373152956
0.08,3.176451,12.5,657.3324965519844
0.09,3.763029,14.0625,564.1431547623682
0.1,4.349607,15.625,475.117374475375
0.1,4.349607,15.625,475.117374475375
0.11,4.404681,17.1875,468.84632848033044
0.12,4.453055,18.75,463.3381834579189
0.13,4.499195,20.3125,457.00843867844634
0.14,4.547568,21.875000000000004,449.4168451742259
0.15,4.602642,23.4375,440.77360575034385
0.16,4.668883,25.0,430.3778323785648
0.17,4.750757,26.562500000000004,418.32224304983424
0.18,4.85247,28.125,410.8186493038722
0.19,4.972203,29.6875,401.98568016536217
0.2,5.102115,31.25,392.40178360616693
0.21,5.234104,32.8125,377.4440213616087
0.22,5.360066,34.375,358.32033333875904
0.23,5.472097,35.9375,341.3116649078999
0.24,5.566845,37.5,326.9269203596315
0.25,5.645516,39.0625,314.9830034605221
0.26,5.709512,40.625,305.26706104367986
0.27,5.760235,42.1875,297.56623994221275
0.28,5.799092,43.75000000000001,291.66692788378344
0.29,5.827573,45.3125,287.3429114456608
0.3,5.847255,46.875,284.3547687703641
0.31,5.859718,48.4375,282.55049304677783
0.32,5.86654,50.0,281.7542265352443
0.33,5.869318,51.5625,281.42997728736395
0.34,5.870024,53.12500000000001,281.3475726908903
0.35,5.871005,54.6875,281.23306998672524
0.36,5.874627,56.25,280.81030872832963
0.37,5.883252,57.8125,279.8035953507311
0.38,5.899198,59.375,277.9423719861879
0.39,5.923719,60.9375,275.08027126362634
0.4,5.957003,62.5,271.19534974942474
0.41,5.999193,64.0625,266.27091642758353
0.42,6.050429,65.625,260.2906304432776
0.43,6.110812,67.1875,253.24270303695522
0.44,6.179496,68.75,245.22587965991463
0.45,6.254682,70.3125,238.39382275945198
0.46,6.334532,71.875,233.10836549035935
0.47,6.41721,73.4375,227.63571632199324
0.48,6.500885,75.0,222.09707340413075
0.49,6.583947,76.5625,216.5990063823979
0.5,6.665003,78.125,211.23372116757548
0.51,6.742668,79.6875,206.09289413183254
0.52,6.815558,81.25,201.26813545501145
0.53,6.882318,82.8125,196.84913573948717
0.54,6.942253,84.375,192.88189865216006
0.55,6.995327,85.9375,189.52477100168505
0.56,7.041533,87.50000000000001,186.607280953058
0.57,7.080866,89.06249999999999,184.1237585515811
0.58,7.113338,90.625,182.07344610603255
0.59,7.139424,92.1875,180.42635167222565
0.6,7.16006,93.75,179.12337533487843
0.61,7.176201,95.3125,178.10421750094147
0.62,7.188803,96.875,177.30851543643047
0.63,7.198805,98.4375,176.676979803258
0.64,7.206799,100.0,176.17223116782702
0.65,7.213027,101.5625,175.778989423836
0.66,7.217716,103.125,175.48292157901034
0.67,7.221092,104.6875,175.26975778201077
0.68,7.223396,106.25000000000001,175.1242810674707
0.69,7.225174,107.81249999999999,175.01201648480918
0.7,7.227278,109.375,174.87916795729524
0.71,7.230574,110.9375,174.67105543510598
0.72,7.235928,112.5,174.33299886841877
0.73,7.244198,114.0625,173.81082333489186
0.74,7.256079,115.625,173.06064588460978
0.75,7.272106,117.1875,172.04868611727767
0.76,7.292803,118.75,170.74185818288748
0.77,7.318697,120.3125,169.19854098849677
0.78,7.350281,121.875,167.50958017778152
0.79,7.387319,123.4375,165.52896561004886
0.8,7.428842,125.0,163.3085147569799
0.81,7.47385,126.56250000000001,160.90170282154835
0.82,7.521342,128.125,158.3620584819306
0.83,7.570328,129.6875,155.74252218907048
0.84,7.620023,131.25,153.0850719773021
0.85,7.669848,132.8125,150.42066998914714
0.86,7.719233,134.375,147.7797970903005
0.87,7.76761,135.9375,145.19282719605118
0.88,7.814418,137.5,142.68975989526737
0.89,7.859325,139.0625,140.28834895533612
0.9,7.902228,140.625,137.99410232216374
0.91,7.943033,142.1875,135.8120466648299
0.92,7.981644,143.75,133.74731560281978
0.93,8.017971,145.3125,131.80472190440133
0.94,8.051983,146.875,129.9859233008664
0.95,8.083714,148.4375,128.45505379058577
0.96,8.113198,150.0,127.34441191675147
0.97,8.14047,151.5625,126.31709455197024
0.98,8.165571,153.125,125.37155725461865
0.99,8.188672,154.6875,124.5013585730474
1.0,8.210075,156.25,123.69512237627372
1.01,8.230086,157.8125,122.94132185608315
1.02,8.249014,159.375,122.22831719633764
1.03,8.267168,160.9375,121.54446858089919
1.04,8.284912,162.5,120.87606438169567
1.05,8.302666,164.0625,120.20728348941327
1.06,8.32085,165.625,119.52230479473809
1.07,8.339886,167.1875,118.80523184974047
1.08,8.360175,168.75,118.04095926195644
1.09,8.381649,170.3125,117.23204854432255
1.1,8.403769,171.875,116.39880345379154
1.11,8.425978,173.43750000000003,115.56220579485834
1.12,8.447718,175.00000000000003,114.74327504132567
1.13,8.46845,176.56249999999997,113.96231495014626
1.14,8.488091,178.12499999999997,113.22245207387508
1.15,8.507013,179.6875,112.50967342997694
1.16,8.525609,181.25,111.80917498045105
1.17,8.54427,182.8125,111.10622802591224
