ang_sep,delta_mag,sep,M_jup
0.0,0.0,0.0,818.3814977350908
0.01,0.0,0.06525711302531981,818.3814977350908
0.02,0.0,0.13051422605063961,818.3814977350908
0.025848,0.0,0.1686765857478466,818.3814977350908
0.03,0.228945,0.1957713390759594,780.2767368166626
0.04,0.780329,0.26102845210127923,718.2129735935735
0.05,1.331713,0.326285565126599,644.294959242663
0.06,1.883096,0.3915426781519188,559.7069484732208
0.07,2.43448,0.4567997911772387,475.25514243760915
0.08,2.985864,0.5220569042025585,407.328405565542
0.09,3.537247,0.5873140172278782,344.48972286416097
0.1,4.088631,0.652571130253198,265.87930959506286
0.1,4.088631,0.652571130253198,265.87930959506286
0.11,4.138722,0.7178282432785178,260.0326684591458
0.12,4.185388,0.7830853563038376,254.58579466447748
0.13,4.230912,0.8483424693291575,249.272215557023
0.14,4.277578,0.9135995823544774,243.82534176235515
0.15,4.32767,0.978856695379797,239.26060564975072
0.16,4.38347,1.044113808405117,235.56707383240112
0.17,4.447263,1.1093709214304368,231.34446674953043
0.18,4.521208,1.1746280344557565,226.44987516827754
0.19,4.604593,1.2398851474810761,220.93042802509288
0.2,4.693836,1.305142260506396,215.02322623341314
0.21,4.785232,1.3703993735317157,208.973512362831
0.22,4.875073,1.4356564865570356,203.02672755991858
0.23,4.959745,1.5009135995823555,197.42209089255985
0.24,5.037695,1.5661707126076752,192.28497161530234
0.25,5.10944,1.631427825632995,187.75492522438466
0.26,5.175585,1.696684938658315,183.5784680701963
0.27,5.236736,1.7619420516836348,179.71733674604815
0.28,5.293428,1.8271991647089547,176.1377508516457
0.29,5.344623,1.8924562777342742,172.90525067765407
0.3,5.387701,1.957713390759594,170.18526547411435
0.31,5.419975,2.0229705037849137,168.3859807350902
0.32,5.438759,2.088227616810234,167.38150252243582
0.33,5.441542,2.1534847298355535,167.2326810325606
0.34,5.429841,2.2187418428608736,167.85839438255354
0.35,5.409205,2.283998955886193,168.9619086711148
0.36,5.385359,2.349256068911513,170.33314154418935
0.37,5.364025,2.4145131819368326,171.68019025425755
0.38,5.350821,2.4797702949621523,172.51390316171688
0.39,5.348876,2.5450274079874724,172.63671228054523
