,ang_sep,delta_mag
148,1.685912240184758,12.033057851239672
149,1.6974595842956126,12.049586776859506
150,1.7113163972286376,12.049586776859506
151,1.7228637413394925,12.066115702479342
152,1.7321016166281755,12.066115702479342
153,1.7436489607390304,12.066115702479342
154,1.755196304849885,12.066115702479342
155,1.76905311778291,12.066115702479342
156,1.782909930715936,12.082644628099176
157,1.7944572748267902,12.082644628099176
158,1.8060046189376449,12.082644628099176
159,1.817551963048499,12.082644628099176
160,1.8290993071593535,12.082644628099176
161,1.84526558891455,12.082644628099176
162,1.8614318706697464,12.049586776859506
163,1.875288683602772,12.049586776859506
164,1.8868360277136265,12.049586776859506
165,1.900692840646652,12.049586776859506
166,1.916859122401848,12.049586776859506
167,1.9307159353348735,12.082644628099176
168,1.9445727482678987,12.082644628099176
